FragmentID,SMILES,
Z2760944204,COCCN(CC(=O)N(C)C)C=1N=CN=C2C1N=CN2CC3(CO)CCOCC3,
Z2760935449,O=C1NC(=O)C2(CCN(CC2)C=3N=CN=C4C3N=CN4CC5(CO)COC5)N1,
Z2760952983,CCN1CCC2CCC(C1)N2C=3N=CN=C4C3N=CN4CC5(CO)COC5,
Z2760948318,CC1OCCC1(O)CN2C=NC=3C(=NC=NC32)N(C)CC4CCS(=O)(=O)C4,
Z2760943713,CC(C)C1C(=O)NCCN1C=2N=CN=C3C2N=CN3CC4(O)CCOC4,
Z2760938912,O=C(NC1CC1)C2CCCN2C=3N=CN=C4C3N=CN4CC(O)C5CCCO5,
Z2760969804,OC1CCCC1C2COCCN2C=3N=CN=C4C3N=CN4CC5(O)CCOC5,
Z2760955354,O=C1CN(C=2N=CN=C3C2N=CN3CC4(O)CCOCC4)C5CCCCC5N1,
Z2760976396,CN1C(=O)NCC21CCN(CC2)C=3N=CN=C4C3N=CN4CC5(O)CCOCC5,
Z2760944761,N#CCCN(CC1CCOC1)C=2N=CN=C3C2N=CN3CC4(CO)CCOCC4,
Z2760969696,OC[C@@H]1C[C@H](F)CN1C=2N=CN=C3C2N=CN3CC4(O)CCOC4,
Z2760976981,OC1(CN2C=NC3=C(N=CN=C32)N4C5CCCC4CC(F)(F)C5)CCOCC1,
Z2760977069,CCC1COC(C)(C)CN1C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,
Z2760977402,CCC1C(=O)N(C)CCN1C=2N=CN=C3C2N=CN3CC4(CO)COC4,
Z2760975177,CC(C)N1CCC(C1)N(C)C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,
Z2760965290,CC1(C)CN(CC2(CCOC2)O1)C=3N=CN=C4C3N=CN4CC5(CO)COC5,
Z2760946602,CC(C(C)S(C)(=O)=O)N(C)C=1N=CN=C2C1N=CN2CC3(CO)COC3,
Z2760974090,OCC1CC2CCC1N2C=3N=CN=C4C3N=CN4C5CC(CO)(CO)C5,
Z2760948961,CCN1CCC(C(C)C1)N(C)C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,
Z2760968885,CO[C@H]1C[C@@H](C(N)=O)N(C1)C=2N=CN=C3C2N=CN3CC(O)C4CCCO4,
Z2760967613,COCCN(C=1N=CN=C2C1N=CN2CC3(CO)COC3)C4CCC(C)C4,
Z2760938802,CCN(CC(C)C#N)C=1N=CN=C2C1N=CN2CC3(CO)COC3,
Z2760970274,OCC1(CN2C=NC3=C(N=CN=C32)N4CC5CC5(C4)C(F)(F)F)CCOCC1,
Z5183299388,CC=1N=CN(C1C)C=2C=CC(=CC2)NC(=O)CCN3C=CC(=O)NC3=O,
Z1980981182,CC1=CC(=C(C)O1)C(C)(O)CNC=2N=CN=C3C2N=CN3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O,
Z2760952378,CCC1CN2CCCCC2CN1C=3N=CN=C4C3N=CN4CC5(CO)CCOCC5,
Z191832368,CN(C(=O)CN1C=CC(=O)NC1=O)C2CCCC2,
Z2798182421,CC1(C)CCN(CC1)C(=O)CCN2C=C(C#N)C(=O)NC2=O,
Z3141238997,CC1=CCCN(C1)C(=O)NCC2=CN(C(=O)NC2=O)C(C)C,
Z2983032607,O=C1C=2N=CN(C=3C=CC=CC3)C2N=CN1CC(O)C4(O)CCCC4,
Z2760969095,O=S1(=O)CC[C@H]2CN(C[C@H]21)C=3N=CN=C4C3N=CN4C5CC(CO)(CO)C5,
Z2760950516,CN(CCC1CCCCN1C)C=2N=CN=C3C2N=CN3CC4(CO)CCOCC4,
Z2760944702,CC(C)CCN(CCC#N)C=1N=CN=C2C1N=CN2CC(CO)C3CCOC3,
Z107295712,CC=1C=CC(=CC1S(=O)(=O)N2CCOCC2)NC(=O)CN3C(=O)C(F)=CN(C3=O)C4CCCO4,
Z2760944632,CCC(CC)CN(CCC#N)C=1N=CN=C2C1N=CN2C3CC(CO)(CO)C3,
Z2760971959,C[C@@H]1[C@@H](CCN1C2=NC=NC3=C2N=CN3C4CC(CO)(CO)C4)N(C)CCO,
Z2760973854,CC1(C)CN(C=2N=CN=C3C2N=CN3CC4(O)CCOC4)C1C5CCCO5,
Z2760974676,CC(C)C1N(CC21CCCCC2)C=3N=CN=C4C3N=CN4CC(CO)C5CCOC5,
Z3077736549,CC(C)C=1N=CC=C(N1)NCC2=CN(C)C(=O)NC2=O,
Z2760941794,CCN(CC1CCCO1)C=2N=CN=C3C2N=CN3CC4(O)CCOC4C,
Z2760967450,CC(CN1CCOCC1)N(C)C=2N=CN=C3C2N=CN3CC(O)C4CCCO4,
Z2760971956,CC1OCCC1(O)CN2C=NC=3C(=NC=NC32)N4CC[C@H]([C@H]4C)N(C)CCO,
Z2760964791,COCC(=O)NC1CN(C1)C=2N=CN=C3C2N=CN3CC4(O)CCOC4,
Z2760947618,CNC(=O)C1CCCN1C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,
Z2760966238,O=C1NC[C@@H]2[C@H]1CCCN2C=3N=CN=C4C3N=CN4CC5(CO)COC5,
Z2760949154,CC1CN(CC1N2CCOCC2)C=3N=CN=C4C3N=CN4C5CC(CO)(CO)C5,
Z3077771951,CCN1C=C(CNC=2N=CN=CC2C)C(=O)NC1=O,
Z2760954288,N#CCC(=O)N1CCN(CC1)C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,
Z107296904,COC=1C=CC=C(C1)C2=NOC(CN3C(=O)C(F)=CN(C3=O)C4CCCO4)=N2,
Z2760965791,CCN(C=1N=CN=C2C1N=CN2C3CC(CO)(CO)C3)C4CCNC4=O,
Z107296968,CC(NC(=O)CN1C(=O)C(F)=CN(C1=O)C2CCCO2)C=3C=CC4=CC=CC=C4C3,
Z2760968088,COC1(C)CCCN(C1)C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,
Z2760969842,OCC1(CO)CC(C1)N2C=NC=3C(=NC=NC32)N4CCOC5(CCCOC5)C4,
Z4897436600,O=C(O)C(F)(F)F.CC1CNC(C)CN(C1)C(=O)CCN2C=C(C(N)=O)C(=O)NC2=O,
Z2760960512,O=C1CC(CN1)C2CCCCN2C=3N=CN=C4C3N=CN4CC(O)C5CCCO5,
Z2760968821,COC[C@@H]1C[C@H](CN1C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4)OC,
Z2760963610,CC(C)CC1C(=O)NCCN1C=2N=CN=C3C2N=CN3CC4(O)CCOC4C,
Z335458190,CN1C=C(CNC=2C=CC=CC2)C(=O)N(C)C1=O,
Z1824109492,CC(=O)N1CC(C1)C(=O)NC2=NC=NC3=C2C(C)=C(C)N3CC4CCCO4,
Z1980908378,CC(NC=1N=CN=C2C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C=4C=CC=CC4Cl,
Z2760963488,N#CCC1(O)CN(C1)C=2N=CN=C3C2N=CN3CC(O)C4CCCO4,
Z2760958535,CC(CS(C)=O)N(C)C=1N=CN=C2C1N=CN2CC3(CO)CCOCC3,
Z431953146,OCC=1C=C(ON1)C=2C=CC=CC2,
Z45415660,NS(=O)(=O)C=1C=CC=2CCCC2C1,
Z53833897,COC(=O)C=1C=CC(Cl)=CC1N,
Z553832512,O=C(O)C=1C=CC=C2OCOC12,
Z1269191577,BrC=1C=CC(=CC1)C2=CNC=N2,
Z235352033,CC=1C=CC=2NC(=CC2C1)C(=O)O,
Z57115077,O=C(O)CCC1=NC=2C=CC=CC2N1,
Z57607000,NC1=NC=2C(Cl)=CC=CC2S1,
Z94600359,CC=1C=CC=C(C(=O)O)C1N,
Z385373334,CC1=NC=C(S1)C(=O)O,
Z56922105,O=C(O)C=1C=CC(=CC1)C(F)(F)F,
Z53116455,O=C(O)CCN1C=NC2=CC=CC=C21,
Z335290460,CN1C=C(CCC(=O)O)C=2C=CC=CC21,
Z99600464,O=C(O)CC1=NOC=2C=CC=CC12,
Z367659362,CC(C)N1C(N)=NC=2C=CC=CC21,
Z56755653,NCCC=1C=CC(=CC1)S(N)(=O)=O,
Z57833933,C1=CC=2C=CC=CC2N1,
Z56791635,OCC1=NC=2C=CC=CC2N1,
Z33546463,NC(=O)C=1C=CC=NC1,
Z57473348,O=C(O)CN1C=2C=CC=CC2C(=O)C=3C=CC=CC31,
Z57150899,O=C1C=CC=2C=CC(O)=CC2O1,
Z104495974,O=C1CCC=2C=CC=CC12,
Z33546380,NC(=O)C=1C=CC=CN1,
Z1255448123,CC=1NC=2C=CC=CC2C(=O)C1O,
Z33546644,NC(=O)C=1C=NC=CN1,
Z57902803,CC=1C=CC=CC1S(N)(=O)=O,
Z969591530,NS(=O)(=O)C1=NC2=CC=CC=C2N1,
Z415653738,NC(=O)C=1C=CC=C2NC=CC12,
Z1509140701,C1=CC=2C(=CC=CC2N1)N3CCNCC3,
Z90121065,NC=1C=CC(C(=O)O)=C(O)C1,
Z111456674,O=C(O)C=1C=CC=CC1C(=O)C=2C=CC(F)=CC2,
Z802851752,CC=1C=CC=C(N)C1C(=O)O,
Z104480436,C1=NC(=CS1)C2=NC=3C=CC=CC3N2,
Z57902253,CCC=1C=CC(=CC1)S(N)(=O)=O,
Z385472506,COC=1C=CC=2NC=C(CC(=O)O)C2C1,
Z56899189,O=C1NC=2C=CC=C3C=CC=C1C23,
Z330799458,CN(C)C=1C=CC(=CN1)C(=O)O,
Z808584750,CN1N=CC(C(=O)O)=C1C=2C=CC=CC2,
Z56922083,O=C1CC=2C=CC(Cl)=CC2N1,
Z104476884,O=C(O)C1=CC=C2OCOC2=C1,
Z239125320,NC(=O)C=1C=C(Cl)C=CC1N,
Z57160166,O=C(O)C=1C=CC=NC1C(=O)O,
Z57040472,NC1=NC=C(CC=2C=CC=CC2)S1,
Z45415560,NS(=O)(=O)C1=CC=CS1,
Z1104852895,CC=1C=CC(O)=C(CO)N1,
Z57915361,COC1=CC=CC(OC)=C1C(=O)O,
Z440625162,OCC=1C=CC=C2OCCOC12,
Z1198233123,CC(=O)C1=CNC2=C(C)C=CC=C12,
Z385481296,O=C(O)C1=CC=C2C=CNC2=C1,
Z104476152,CN1CC=2C=CC=CC2NC1=O,
Z728884102,CCN1CCC2=C(N)C=CC=C2C1,
Z976688982,FC(F)(F)C=1C=CC(=NC1)OC2CCNCC2,
Z513733856,CCCC(=O)C=1C=CC=NC1,
Z1251357721,OCC1=CC=2C(Cl)=CC=CC2N1,
Z1154245575,C[C@@](O)(C(=O)O)C=1C=CC=CC1,
Z1198147845,OC=1C=CC=2C=NNC2C1,
Z220335556,C1=NOC=2C=CC=CC12,
Z804943488,C#CCN1CCOC1=O,
Z732776044,NC=1C=CC=C(C1)C=2C=CC=NC2,
Z102767654,CNCC=1C=CC(=CC1)N2CCCCC2,
Z729557174,FC(F)(F)C=1N=CC(Br)=CN1,
Z316258722,O=C(O)COC1CCCCC1,
Z55692894,CC1=NC=2C=CC=CC2N1,
Z56960237,O=C1NC=CC=2C=CC=CC12,
Z228589126,O=C(O)CNC(=O)NC1CCCCC1,
Z818727120,OC=1C=CN=C2C=CC=CC12,
Z381356458,N=C(N)C1=CC=C2C=CC=CC2=C1,
Z1508957209,O=C(O)C=1C=CC=2NC(=O)CSC2C1,
Z104476536,COC=1C=CC=C(C(=O)O)C1OC,
Z56889474,O=C1C=CNC(=O)N1,
Z397587554,CC=1C=C(CO)C2=CC=CC=C2N1,
Z104477750,N#CC=1C=CC=CC1O,
Z1118536235,O=C(O)C1=CC=C2NC=CC2=C1,
Z56839706,O=C(O)C1=CC=2C=CC=CC2O1,
Z104480244,CCOC=1C=CC=CC1O,
Z414314668,NC=1C=NC=CC1C(=O)O,
Z31721188,O=C(C=1C=CC=C(O)C1)N2CCOCC2,
Z56926518,OC=1C=CC=C2C=CC=NC12,
Z104473570,OCCOC=1C=CC=CC1,
Z373768900,CCN1C=C(C=N1)NC(=O)C2CCC2,
Z57200682,CC1=CC=2C=CC=CC2N1,
Z104473344,O=C(O)CC1=CC=CS1,
Z104473820,CC=1C=CC=C(O)C1,
Z1079133092,COC(=O)C1=CNC=2N=CC=CC12,
Z57124104,O=C(O)C=1C=NC=C(O)C1,
Z104473462,O=C(O)C1=CC=CO1,
Z104476320,CC(C)C=1C=CC(N)=CC1,
Z57127524,COC=1C=CC=CC1C(=O)O,
Z57131035,O=C1CNC(=O)N1,
Z45415567,NS(=O)(=O)C=1C=CC(F)=CC1,
Z119989536,O=C(O)C1=CC2=C(Cl)C=CC=C2N1,
Z56865289,NC(=O)CN1CCCC1=O,
Z104378302,NC1=NC=2C=CC=CC2N1,
Z56926669,NNC(=O)C=1C=CC=CC1,
Z57914061,O=C(O)C=1C=CC=CC1F,
Z55928828,CC=1C=C2N=CNC2=CC1C,
Z104477476,COC=1C=CC(C)=CC1N,
Z203045032,CC=1C=CN=C(N)C1,
Z840267872,NC1=NC=2C=CC=CC2C(=O)N1,
Z104473678,OC=1C=CC=2OCOC2C1,
Z45415554,NS(=O)(=O)C=1C=CC=CC1,
Z104476062,CC(C)(C)C1=CC=C(O)C(O)=C1,
Z56854473,CC(=O)C=1C=CC=2OCCOC2C1,
Z56946871,NC=1C=CC(F)=CC1C(=O)O,
Z104478452,COC=1C=CC(=CC1OC)C(=O)O,
Z104474062,O=C(O)C=1C=CC=C(Cl)C1,
Z608061328,O=C(O)CC=1C=CC=CC1O,
Z104479892,O=C(O)CCC1CCCCC1,
Z57825381,O=C(O)C=1C=CC=CC1Br,
Z728187792,C1=CNC(=N1)C=2C=CN=CC2,
Z56862720,O=C(O)CCC1=NC=2C=CC=CC2NC1=O,
Z57127332,O=C(O)CCC=1C=CC=CC1,
Z104476002,O=C(O)C=1C=NC=CN1,
Z56851240,NC=1C=CC(=CC1)S(N)(=O)=O,
Z111833788,CC=1C=CC(N)=C(C1)C(=O)O,
Z271005928,NCCCN1CCC=2C=CC=CC2C1,
Z119990438,O=C(O)C1=CC2=CC=C(Cl)C=C2N1,
Z1198172211,O=C(O)C1=CC=2OC=CC2N1,
Z1509140850,COC=1C=CC=2NC=C(CN(C)C)C2C1,
Z104478552,O=C(O)CC=1C(Cl)=CC=CC1Cl,
Z104507276,COC=1C=CC=2NC=CC2C1,
Z45415607,CCCC=1C=CC(=CC1)S(N)(=O)=O,
Z56922074,O=C1C=C(O)C=2C=CC=CC2O1,
Z56900768,O=C(O)COC=1C=CC=C2C=CC=CC12,
Z203881854,CC=1C=CC(F)=CC1C(=O)O,
Z178961272,O=C(O)CCC=1C=CC(Cl)=CC1,
Z106939542,NC=1C=C(F)C=CC1C(=O)O,
Z90120144,N#CCC=1C=CC(O)=CC1,
Z89267039,NC1=NC=2C=C(Cl)C=CC2O1,
Z45415617,NS(=O)(=O)C=1C=C(Cl)C=C(Cl)C1,
Z425794744,CC1=NC=CN1CCO,
Z1192367241,CC=1C=C(C)N=C(N)C1,
Z234895085,NC=1C=NC=2C=CC=CC2C1,
Z1259162108,NC=1C=CC=C2NC=NC12,
Z800222638,O=C(O)C1=CSC=N1,
Z104475374,CC=1C=CC(N)=NC1,
Z317038012,O=C(O)CCC=1C=CC(O)=CC1,
Z94601331,CNC(=O)C=1C=C(Cl)C=CN1,
Z104478032,OCC=1C=CC(Cl)=CC1,
Z104478474,CCC=1C=CC(=CC1)C(=O)O,
Z45415618,NS(=O)(=O)C=1C=CC=CC1Cl,
Z1160902020,FC=1C=CC=2NC=CC2C1,
Z1201618250,O=C(O)C1=COC=2CCCC(=O)C12,
Z1201620809,FC=1C=C(F)C=2NC=CC2C1,
Z89283908,O=C(O)C1=CNC2=CC=CC=C12,
Z57169486,O=C1C=CC=2C=CC=CC2O1,
Z104482458,CC=1ON=C(C1C(=O)O)C=2C=CC=CC2,
Z56820416,NC1=NNC=2C=CC=CC12,
Z119989628,CC=1C=CC=2C=C(NC2C1)C(=O)O,
Z147641710,O=C1CNC=2C=CC(=CC2N1)C(F)(F)F,
Z235348069,NC=1C=CC=C2C=NNC12,
Z53021532,NS(=O)(=O)C=1C=CC(=CC1)C(=O)O,
Z56899125,NC1=NC=2C=CC(F)=CC2S1,
Z104495736,NC=1C=CC=CC1CO,
Z104502228,NC(=O)C=1C=CC(O)=CC1,
Z104477464,C1=CC=C(C=C1)CC=2C=CN=CC2,
Z1201621962,O=C(O)C=1C=CC(=NC1)C=2C=CC=CC2,
Z45415581,NS(=O)(=O)C=1C=CC=CC1F,
Z336087926,CCCC=1C=CC=CC1N,
Z317037960,CC=1C=CC=CC1CCC(=O)O,
Z104476066,O=C(O)CC1=CC=C(Cl)C(Cl)=C1,
Z1201620461,CC=1C(O)=CC=CC1C(=O)O,
Z361423098,NC=1C=CC=2N=C(CC=3C=CC=CC3)OC2C1,
Z104501152,CC1=CC(C)=NC(N)=N1,
Z57127903,O=C1NC=2C=CC=CC2C1=O,
Z57984669,CC1=NC(=CS1)C2=CC=CC(N)=C2,
Z1162450204,N#CCC1=CNC=2C=CC(Cl)=CC12,
Z385446074,CC=1C=CC=2C(=CNC2C1)C(=O)O,
Z1378432729,NS(=O)(=O)C1=CC2=CC=CC=C2O1,
Z316118634,O=C(O)C=1C=CC=C2OCCOC12,
Z255114686,NC=1C=CC=2N=CC=CC2C1,
Z57221419,CC(=O)C=1C=CC(O)=C(C)C1,
Z979311300,CC=1C=CC=2NC=CC2C1,
Z57033885,O=C1CCNC(=O)N1,
Z1203162033,COC=1C=C(C=CC1O)CC(=O)O,
Z104503564,O=C(O)C=1C=CC(O)=C(Cl)C1,
Z300095616,NS(=O)(=O)N1CCCCC1,
Z19674820,COC(=O)C=1C=CC(O)=CC1,
Z666140572,O=C(O)C1=CC=2SC=CC2S1,
Z99601182,O=C(O)C=1C=NN(C1)C=2C=CC=CC2,
Z57376600,CC=1N=C(N)C=CC1Br,
Z362758732,CC=1C=C(C)C(N)=C(C1)C(=O)O,
Z57127443,CC(=O)C=1C=CC=C(N)C1,
Z57127875,CC=1C=CC(N)=CC1,
Z1203734446,CN1C=CC=2C=CNC2C1=O,
Z235000792,O=C(O)C1=CC=2C=CSC2N1,
Z362758748,NC=1C(F)=CC=CC1C(=O)O,
Z57127446,NC=1C=CC(=CC1)C(=O)O,
Z33546479,NC(=O)C=1C=CC=C(Cl)C1,
Z335244742,OCC=1C=CC(Br)=CC1,
Z56871698,O=C(O)CC1=NNC(=O)C=2C=CC=CC12,
Z56858159,CN(C)C=1C=CC=C(C1)C(=O)NN,
Z104478044,O=C(O)CCC1CCCC1,
Z1198261676,CC=1N=CC(C)=C(N)N1,
Z56862402,O=C1C(=O)N(CC=2C=CC=CC2)C=3C=CC=CC13,
Z1198175704,CC1=NN(C)C(C)=C1CCO,
Z53116464,NC(=O)CCN1C=NC2=CC=CC=C21,
Z235348085,O=C(O)C1=CC2=CC(F)=CC=C2N1,
Z57127459,CC(=O)C=1C=CC(Br)=CC1,
Z397587326,OCCC=1C=CC(F)=CC1,
Z56895714,CC1=CC=C(O1)C(=O)O,
Z276614452,C1=NNC=2C=CC=CC12,
Z104473586,OCCC=1C=CC=CC1,
Z104474214,O=C(O)CC=1C=CC=CC1C(=O)O,
Z33546516,NC(=O)C1CCCCC1,
Z199537270,CC1(CCCC1)C(=O)O,
Z57493539,CC=1C=CC(=CN1)C(N)=O,
Z57042001,CC(=O)NC=1C=CC(=CC1)C(=O)O,
Z104472798,NC1=NC=CS1,
Z57069881,CC=1C=CC=2N=C(N)SC2C1,
Z271099378,C1=CC=2C=CC=NC2N1,
Z68590124,NC(=O)C=1C=CC=CC1O,
Z57036632,NC(=O)C=1C=CC=CC1N,
Z218760918,NC1=NOC=2C=CC=CC12,
Z104473840,N#CC=1C=CC(O)=CC1,
Z1269159102,O=C(O)CC=1C=C(Cl)C=C(Cl)C1,
Z404012058,NC=1C=CC=C(C1)OC=2C=CC=CN2,
Z607808530,O=C(O)C1CC=2C=CC=CC2C1,
Z2472857622,Cl.CC(=O)NC1=CC=CC(N)=C1,
Z56896352,NC1=NC=2C=CC(Cl)=CC2S1,
Z440825046,C1=CN(C=N1)C=2C=CC=CC2,
Z56926682,OCN1C=NC=2C=CC=CC21,
Z256708526,O=C1NS(=O)(=O)C2=CC=CC=C12,
Z57114989,CCN1C(=O)NC=2C=CC=CC21,
Z57842700,C1=CN(C=N1)CC=2C=CC=CC2,
Z57036327,NNC(=O)C=1C=CC(O)=CC1,
Z104473324,O=C(O)C=1C=CC(Cl)=CC1,
Z56858257,NC1=NC=2C=CC(Br)=CC2S1,
Z104474598,COC=1C=CC(O)=CC1,
Z385446076,O=C(O)C1=CNC=2C=C(Cl)C=CC12,
Z104495626,CC=1C=CC=CC1C(=O)O,
Z56931884,COC=1C=CC(=CC1)C(=O)O,
Z57473020,O=C1C=CC=2C=CC=CC2N1,
Z56912586,NC1=NC=2C=CC=CC2S1,
Z57202012,O=C(O)C1=CC=CC(=N1)C(=O)O,
Z45415561,COC=1C=CC(=CC1)S(N)(=O)=O,
Z285141528,CS(=O)(=O)NCC1CCNCC1,
Z362847958,CN1C2CCC1CC(=O)C2,
Z57367354,O=C(O)C=1C=CC(F)=CC1,
Z57182011,O=C(O)COC=1C=CC=CC1,
Z45415565,CCOC=1C=CC(=CC1)S(N)(=O)=O,
Z596250880,O=C(O)CC1=CNC=2C=CC(Br)=CC12,
Z1741960310,Cl.NCCC1=CNC=2C=CC(F)=CC12,
Z1201619441,CCOC(=O)C=1C(C)=NNC1C,
Z1198265898,O=C(O)CC1=CC2=CC=CC=C2S1,
Z316258762,O=C(O)COC1CCCC1,
Z239129930,O=C(O)CNC(=O)C=1C=CC=C(O)C1,
Z445135574,NC1=CC=C2C=CS(=O)(=O)C2=C1,
Z317268638,C1CCN(CC1)C2CCNCC2,
Z431554234,NC=1C=CC(=CC1O)C(=O)O,
Z1267773750,Cl.Cl.NCCC1=CNC=N1,
Z147646794,OC=1C(F)=CC=CC1F,
Z227832752,O=C(O)C=1SC=CC1N2C=CC=C2,
Z335245004,OCC=1C=CC=CC1Br,
Z57073754,O=C(O)C=1C=CC(O)=C(F)C1,
Z1203162319,OC=1C=CC=2NC=CC2C1,
Z57183224,O=C1NC=2C=C(Cl)C=CC2O1,
Z1203162487,NC=1N=CC=C2C=CC=CC12,
Z424764636,NC=1C=CC=C(F)C1C(=O)O,
Z440623534,FC(F)(F)C1=CN=CN1,
Z431983770,CC(C)N1C=NC2=CC(=CC=C21)C(=O)O,
Z385412938,O=C(C=1C=CN=CC1)C=2C=CC(F)=CC2,
Z56924437,CC1=CC=CC(C)=C1OCC(=O)O,
Z56969320,OC=1C=CC(=CC1)N2C=CN=C2,
Z45415568,NS(=O)(=O)C=1C=CC=C(F)C1,
Z1455658966,Cl.NC1CCN(CC1)C(=O)C2CC2,
Z45636695,CS(=O)(=O)NC=1C=CC(=CC1)C(=O)O,
Z45415564,CC=1C=CC(=CC1)S(N)(=O)=O,
Z1096153758,COC=1C=CC=2NC(=CC2C1)C(=O)O,
Z1198176426,CC1(C)CNCC2=CC=CC=C21,
Z1255431342,CSC=1C=CC(O)=C(C1)C(=O)O,
Z2512961790,Cl.FC(F)(F)C=1C=CN=C(N1)C2CCCN2,
Z104511114,CSC=1C=CC(N)=CC1,
Z1157728598,N#CC=1C=CC(O)=CC1F,
Z56801375,O=C1NCCC=2C=CC=CC12,
Z31725206,O=C(NCCO)C=1C=CC(Cl)=CC1,
Z56754502,NC1=CC=C2OC(=O)C=CC2=C1,
Z1269175847,O=C1CNC=2C=C(Br)C=CC2N1,
Z838909446,O=C(O)C1=CN=C2C=CC=CC2=C1,
Z363993550,O=C(O)C=1C=NC=C(C1)C=2C=CC=CC2,
Z104484428,NC=1C=CC(Br)=CC1C(=O)O,
Z1198181962,CC1=CC=2C=CC=CC2NC1=O,
Z234897299,CC(=O)C1=CNC=2C=C(F)C=CC12,
Z57326449,C=1C=C2OCOC2=CC1CNC3CCCC3,
Z28269747,CC(=O)N1CCN(CC1)C=2C=CC(O)=CC2,
Z58981801,NNC(=O)C=1C=CN=CC1,
Z57842350,O=C(NO)C=1C=CC=CC1O,
Z56347387,NNC(=O)CC=1C=CC(F)=CC1,
Z62452555,O=C1NC=NC=2C3=CC=CC=C3OC12,
Z119989626,CC=1C=CC=C2NC(=CC12)C(=O)O,
Z362635046,COC=1C=CC(N)=CC1F,
Z57127530,O=C(O)C=1C=CC(Br)=CC1,
Z359505658,O=C(O)CNC1CCCC1,
Z285150320,O=C(O)C1=CC=C2OCCC2=C1,
Z1203748449,NS(=O)(=O)C1=NC=CN1,
Z56767838,CNC1=NC=2C=CC=CC2N1,
Z57337726,CC(=O)C1=CNC2=CC=CC=C12,
Z1198154439,O=C1CCC2=CC=CC=3CCN1C32,
Z104498098,O=C(O)C=1C=CC(O)=CC1,
Z104477292,O=C(O)C(C=1C=CC=CC1)C=2C=CC=CC2,
Z56928539,O=C(O)COC=1C(Cl)=CC=CC1Cl,
Z228584328,O=C(O)CCC1=NC2=CC(Cl)=CC=C2S1,
Z877546758,O=C1CCCC2=CC(O)=CC=C12,
Z56175684,O=C(O)CN1C(=O)C=2C=CC=CC2C1=O,
Z199451530,NCC1(CCCC1)C=2C=CC=CC2,
Z118530082,NC(=O)C1=CC=CC(N)=C1,
Z816000338,O=C(O)CC=1C=CC=C(O)C1,
Z111834284,CC=1C=C(Br)C=2NC(=O)C(=O)C2C1,
Z1255374820,CC1=NOC(C)=C1C=2C=CC=CC2,
Z608353738,O=C(O)C=1N=CC=CC1O,
Z362848468,O=C(O)C(=O)NC=1C=CC=CC1,
Z169855336,CC=1C=CC(=CC1)CCC(=O)O,
Z425794824,OCCN1C=CC=N1,
Z147642456,CC=1C=CC(O)=C(C1)C(=O)O,
Z56899110,O=C1NC=2C=CC(Cl)=CC2C1=O,
Z104479728,CCC=1C=CC(O)=CC1,
Z104477768,CC=1N=CSC1CCO,
Z57070074,CC(=O)C1=CN(C)C=2C=CC=CC12,
Z1508918230,O=C(O)C1=CC=2C=C(Cl)SC2N1,
Z56347237,NC=1C=CC=2C=CC=CC2N1,
